dataset,unit,series,n,step,period,season,zero_share,adi,cv2,seasonal_strength,trend_strength,cell,method,status,r2,mae,seconds,detail
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,NAIVE-LAST,ok,-0.7758573265675984,0.3878787878787879,0.0,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,NAIVE-AVERAGE,ok,-0.0425455793427096,0.458742459533277,0.0,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,NAIVE-SEASON,ok,-1.2522547858706665,0.48484848484848486,0.0,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,TSM1,ok,-0.2113885968964159,0.5045277294365232,5.66,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,TSM2,ok,-0.04131337078587194,0.4678943723298703,12.23,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,TSM4,ok,-0.05837038702845301,0.4481954620553947,0.01,
police_deaths,police_deaths,IN,200,monthly,12,12,0.755,4.081633,0.196495,0.071148,0.04446,intermittent,TSM5,ok,-0.052190980902132186,0.4405694878799794,0.02,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,NAIVE-LAST,ok,-0.9045658834048738,0.5878787878787879,0.0,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,NAIVE-AVERAGE,ok,-0.024913735560167273,0.5815742984455463,0.0,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,NAIVE-SEASON,ok,-0.8371215242947503,0.5818181818181818,0.0,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,TSM1,ok,-0.01897991591556756,0.5809050935524732,5.01,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,TSM2,ok,-0.6445924691522642,0.6882632789170082,12.27,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,TSM4,ok,-0.05422627592763405,0.5764888337227798,0.01,
police_deaths,police_deaths,LA,200,monthly,12,12,0.62,2.631579,0.16976,0.100358,0.065638,intermittent,TSM5,ok,-0.06012553335596582,0.5823688412745248,0.02,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,NAIVE-LAST,ok,-0.25080645161290305,0.048484848484848485,0.0,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,NAIVE-AVERAGE,ok,0.18448137177948515,0.035134043598028006,0.01,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,NAIVE-SEASON,ok,-0.23790322580645137,0.048484848484848485,0.01,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,TSM1,ok,-0.028452192335830562,0.046503261449550894,6.88,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,TSM2,error,,,0.8,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,TSM4,ok,0.1843727966605801,0.031479326131676436,0.01,
police_deaths,police_deaths,NH,200,monthly,12,12,0.98,50.0,0.0,0.079229,0.053466,intermittent,TSM5,ok,0.16957314655431324,0.04179769297688572,0.02,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,NAIVE-LAST,ok,-1.2166963384863068,0.47272727272727266,0.01,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,NAIVE-AVERAGE,ok,-0.06590035412685373,0.45890448845352994,0.0,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,NAIVE-SEASON,ok,-0.9775637297740041,0.4424242424242424,0.01,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,TSM1,ok,-0.07322429281285273,0.46485131683457137,5.21,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,TSM2,ok,-0.0730886565323949,0.4647805350129103,13.34,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,TSM4,ok,-0.02152195810497335,0.40843699891894963,0.02,
police_deaths,police_deaths,MI,200,monthly,12,12,0.77,4.347826,0.146814,0.093011,0.056012,intermittent,TSM5,ok,-0.056973445573862455,0.42723030579750143,0.03,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,NAIVE-LAST,ok,-0.9544398217597095,0.48484848484848486,0.01,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,NAIVE-AVERAGE,ok,-0.03532340238001228,0.4933342814622582,0.02,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,NAIVE-SEASON,ok,-0.9822143363288264,0.49696969696969695,0.01,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,TSM1,ok,-0.05738155547810475,0.4880303020716427,4.53,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,TSM2,ok,-0.03160414607129418,0.4938886703455193,12.08,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,TSM4,ok,-0.07767182066767275,0.5006538526422606,0.01,
police_deaths,police_deaths,OH,200,monthly,12,12,0.735,3.773585,0.119376,0.059855,0.073216,intermittent,TSM5,ok,-0.045097356846998206,0.49024593736790634,0.02,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,NAIVE-LAST,ok,-1.03333970783037,0.1696969696969697,0.01,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,NAIVE-AVERAGE,ok,-0.03085956404059096,0.13944915726509763,0.01,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,NAIVE-SEASON,ok,-1.454806234724528,0.18181818181818182,0.0,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,TSM1,ok,-0.11918674751156692,0.155478390853284,6.55,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,TSM2,ok,-0.050191136969742,0.1548865414732556,12.28,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,TSM4,ok,-0.02696462932200667,0.14320611934758806,0.01,
police_deaths,police_deaths,NV,200,monthly,12,12,0.935,15.384615,0.117188,0.02169,0.096931,intermittent,TSM5,ok,-0.052669103392103934,0.15595434078620474,0.02,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,NAIVE-LAST,ok,-1.2556767337807608,0.606060606060606,0.01,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,NAIVE-AVERAGE,ok,-0.029159678243866206,0.5319370555863248,0.01,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,NAIVE-SEASON,ok,-1.23277288404176,0.6121212121212121,0.01,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,TSM1,ok,-0.027790974866720174,0.5247189609028613,5.39,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,TSM2,ok,-0.02780445234548874,0.5247773190713485,12.49,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,TSM4,ok,-0.03845861838654219,0.5327797521416824,0.01,
police_deaths,police_deaths,PA,200,monthly,12,12,0.715,3.508772,0.186633,0.06289,0.08486,intermittent,TSM5,ok,-0.04775836747412025,0.5387072338908706,0.02,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,NAIVE-LAST,ok,0.17500000000000018,0.024242424242424242,0.01,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,NAIVE-AVERAGE,ok,-0.004440457428220945,0.04054467710089986,0.0,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,NAIVE-SEASON,ok,-0.018749999999999867,0.030303030303030304,0.01,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,TSM1,ok,-0.00043179608697689885,0.06068089605698902,8.57,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,TSM2,ok,-0.00047113614679621384,0.04398053357379332,12.41,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,TSM4,ok,0.009282481099270035,0.05132572928771241,0.01,
police_deaths,police_deaths,RI,200,monthly,12,12,0.98,50.0,0.0,0.077583,0.076521,intermittent,TSM5,ok,-0.019002089868905968,0.03131156856790317,0.02,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,NAIVE-LAST,ok,0.5875000000000001,0.012121212121212121,0.01,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,NAIVE-AVERAGE,ok,0.3933940283933601,0.009751888308454432,0.0,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,NAIVE-SEASON,ok,0.5875000000000001,0.012121212121212121,0.0,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,TSM1,ok,0.18750000000000008,0.0148113542247654,6.94,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,TSM2,error,,,0.9,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,TSM4,ok,0.3933374370712694,0.010535168195718654,0.01,
police_deaths,police_deaths,RR,200,monthly,12,12,0.995,200.0,0.0,0.062864,0.087165,intermittent,TSM5,ok,0.3937377961475097,0.007904671624209898,0.01,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,NAIVE-LAST,ok,-0.7961150747722939,0.9333333333333333,0.0,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,NAIVE-AVERAGE,ok,-0.0328628182100974,0.7892819576172588,0.01,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,NAIVE-SEASON,ok,-0.8128980435165412,0.9212121212121213,0.01,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,TSM1,ok,-0.06509216822953764,0.8067438962216065,4.5,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,TSM2,ok,-0.07838702697994022,0.8010064615209556,12.14,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,TSM4,ok,-0.08793269419238929,0.800500357562745,0.02,
police_deaths,police_deaths,US,200,monthly,12,12,0.475,1.904762,0.350758,0.140681,0.122319,intermittent,TSM5,ok,-0.04083532919526926,0.7846262158785653,0.03,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,NAIVE-LAST,ok,-1.1924823749061386,0.6545454545454545,0.0,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,NAIVE-AVERAGE,ok,-0.08453248090482113,0.5638210430127467,0.0,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,NAIVE-SEASON,ok,-1.1850020042970606,0.6363636363636364,0.0,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,TSM1,ok,-0.10070485892110356,0.5503926519781588,4.56,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,TSM2,ok,-0.10047330437936304,0.5504562092267988,11.88,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,TSM4,ok,-0.13173276059197397,0.5902264123887128,0.03,
police_deaths,police_deaths,VA,200,monthly,12,12,0.725,3.636364,0.245435,0.060401,0.115605,intermittent,TSM5,ok,-0.08995939454022098,0.5694826172184225,0.03,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,NAIVE-LAST,ok,-0.6499999999999997,0.048484848484848485,0.01,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,NAIVE-AVERAGE,ok,-0.014025221279601086,0.04081426356025249,0.01,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,NAIVE-SEASON,ok,-0.6437499999999996,0.048484848484848485,0.01,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,TSM1,ok,-0.2153326920836502,0.04578298636576768,8.05,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,TSM2,error,,,0.73,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,TSM4,ok,-0.01111855372288666,0.03774262258452108,0.01,
police_deaths,police_deaths,VI,200,monthly,12,12,0.98,50.0,0.0,0.046338,0.066513,intermittent,TSM5,ok,-0.029361185509171373,0.0451071855244228,0.02,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,NAIVE-LAST,ok,-0.2508064516129031,0.048484848484848485,0.02,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,NAIVE-AVERAGE,ok,-0.014924142942453455,0.043543514908346945,0.01,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,NAIVE-SEASON,ok,-0.044556451612903156,0.04242424242424243,0.0,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,TSM1,ok,-0.22759324165002764,0.05381904127164559,5.98,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,TSM2,error,,,0.75,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,TSM4,ok,-0.010833118559229504,0.041930197755909934,0.01,
police_deaths,police_deaths,VT,200,monthly,12,12,0.98,50.0,0.0,0.056781,0.151989,intermittent,TSM5,ok,-0.02989035284296886,0.03719917498929679,0.02,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,NAIVE-LAST,ok,-0.8680378370033542,0.34545454545454546,0.01,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,NAIVE-AVERAGE,ok,-0.04542818793627634,0.3629322257966148,0.01,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,NAIVE-SEASON,ok,-1.831397791561131,0.36363636363636365,0.01,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,TSM1,ok,-0.5654322930592176,0.45777137623711595,6.15,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,TSM2,ok,-0.044365441051547314,0.3649186636947908,11.21,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,TSM4,ok,-0.07225758553876468,0.3727590914960516,0.01,
police_deaths,police_deaths,WA,200,monthly,12,12,0.795,4.878049,0.194568,0.061013,0.163637,intermittent,TSM5,ok,-0.06638786447306821,0.3558822346371187,0.01,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,NAIVE-LAST,ok,-1.2172350230414748,0.24242424242424243,0.01,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,NAIVE-AVERAGE,ok,-0.03152599629699737,0.22819612233597306,0.01,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,NAIVE-SEASON,ok,-1.0225806451612904,0.2121212121212121,0.01,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,TSM1,ok,-0.605461378686894,0.33878548286807,6.58,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,TSM2,ok,-0.030762328512632255,0.22839000462157477,10.98,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,TSM4,ok,-0.02276683408444269,0.20649659155068142,0.01,
police_deaths,police_deaths,WI,200,monthly,12,12,0.885,8.695652,0.0672,0.037271,0.03481,intermittent,TSM5,ok,-0.12155547916736494,0.23986974907628297,0.02,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,NAIVE-LAST,ok,1.0,0.0,0.01,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,NAIVE-AVERAGE,ok,0.0,0.28031145814284525,0.0,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,TSM1,ok,0.6666666666666666,1.4056263924307364e-81,2.04,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,TSM2,ok,0.0,1.6365100315180774e-05,0.45,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,TSM4,ok,0.0,0.578,0.01,
us_diseases,us_diseases,Smallpox|Delaware,25,yearly,1,,0.88,8.333333,0.08,0.0,0.662474,intermittent,TSM5,ok,0.0,0.23761969432298236,0.01,
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,NAIVE-LAST,ok,-1.8749357986646122,1.5,0.01,
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,NAIVE-AVERAGE,ok,-2.5752867867743605,1.5237525221527948,0.0,
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,TSM1,ok,-3.12643603005187,1.7752502231451393,2.65,
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,TSM2,error,,,0.11,RuntimeError: exponential smoothing could not be fitted
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,TSM4,ok,-2.776613463486459,1.5826687191271553,0.0,
us_diseases,us_diseases,Smallpox|Nevada,25,yearly,1,,0.6,2.5,0.280992,0.0,0.68808,intermittent,TSM5,ok,-2.847128284609495,1.5161452230146863,0.01,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,NAIVE-LAST,ok,-0.2783064516129031,0.07272727272727272,0.01,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,NAIVE-AVERAGE,ok,0.17451360297357849,0.04742993996260737,0.01,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,NAIVE-SEASON,ok,0.06104838709677427,0.04242424242424243,0.01,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,TSM1,ok,-0.040292702971381635,0.05818898090379733,6.98,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,TSM2,error,,,0.85,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,TSM4,ok,0.17190671407758656,0.04364475766078453,0.01,
police_deaths,police_deaths,WY,200,monthly,12,12,0.97,33.333333,0.0,0.106603,0.110798,intermittent,TSM5,ok,0.16762038692557496,0.056699306495199366,0.02,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,NAIVE-LAST,ok,0.5875000000000001,0.012121212121212121,0.01,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,NAIVE-AVERAGE,ok,-0.0065090448521172295,0.03506320187550163,0.01,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,NAIVE-SEASON,ok,0.3812500000000001,0.01818181818181818,0.01,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,TSM1,ok,-0.004903061224489758,0.07139805574523207,6.0,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,TSM2,ok,-0.28121943905901486,0.042973440130159496,12.44,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,TSM4,ok,-0.009985262494375213,0.06878950449441572,0.01,
movielens,movielens,1346,200,monthly,12,12,0.985,66.666667,0.0,0.062587,0.075416,intermittent,TSM5,ok,-0.010343736008763616,0.018123713931651554,0.02,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,NAIVE-LAST,ok,-0.6908064516129031,0.08484848484848485,0.01,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,NAIVE-AVERAGE,ok,-0.026830289038072497,0.0952425994794129,0.0,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,NAIVE-SEASON,ok,-1.0237231182795696,0.09090909090909091,0.01,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,TSM1,ok,-0.0305857785370224,0.10014967941166679,5.69,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,TSM2,ok,-0.03056332829730719,0.10010546758471255,12.1,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,TSM4,ok,-0.029287686111361656,0.09870213581630692,0.01,
movielens,movielens,1591,200,monthly,12,12,0.95,20.0,0.0,0.076636,0.074044,intermittent,TSM5,ok,-0.04300934144099986,0.08836633496397464,0.02,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,NAIVE-LAST,ok,1.0,0.0,0.01,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,NAIVE-AVERAGE,ok,0.0,0.021270557062739535,0.01,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,NAIVE-SEASON,ok,1.0,0.0,0.01,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,TSM1,ok,0.0,0.027898590408478086,4.59,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,TSM2,ok,0.0,0.026475116195862743,12.89,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,TSM4,ok,0.0,0.16666666666666669,0.01,
movielens,movielens,1806,200,monthly,12,12,0.99,100.0,0.0,0.062343,0.166227,intermittent,TSM5,ok,0.0,0.004006115526228255,0.02,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,NAIVE-LAST,ok,-1.0743853742561853,0.13333333333333336,0.0,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,NAIVE-AVERAGE,ok,-0.03685125108577392,0.1482892515388135,0.01,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,NAIVE-SEASON,ok,-1.0066258221108675,0.13939393939393938,0.01,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,TSM1,ok,-0.2269239909330317,0.14135182943873864,5.48,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,TSM2,ok,-0.17948797199602481,0.1818392522159866,12.57,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,TSM4,ok,-0.06270443073414231,0.16863776061844876,0.01,
movielens,movielens,3267,200,monthly,12,12,0.935,15.384615,0.061224,0.065358,0.166066,intermittent,TSM5,ok,-0.044438581282495046,0.1304584239244394,0.02,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,NAIVE-LAST,ok,-0.49547619047619024,0.09696969696969697,0.01,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,NAIVE-AVERAGE,ok,-0.04088447413734553,0.0961690061234948,0.01,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,NAIVE-SEASON,ok,-0.4034523809523808,0.103030303030303,0.0,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,TSM1,ok,-0.2541833314151372,0.09067045827810813,5.71,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,TSM2,error,,,0.81,RuntimeError: exponential smoothing could not be fitted
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,TSM4,ok,-0.0489473366200607,0.092580341937021,0.01,
movielens,movielens,33162,200,monthly,12,12,0.95,20.0,0.0,0.056571,0.198448,intermittent,TSM5,ok,-0.04278932851277069,0.09714230865465893,0.02,
movielens,movielens,3368,200,monthly,12,12,0.98,50.0,0.0,0.054961,0.076285,intermittent,NAIVE-LAST,ok,0.5875000000000001,0.012121212121212121,0.01,
