dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9119265838667131,0.010668690903058638,6.96,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.8015246109583313,0.009853724902271557,1.93,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9204017167924612,0.007856042088785377,4.07,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7519461527242596,0.028956638238261626,0.91,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5684103400692606,0.021521383957806273,0.56,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.18334767898925153,0.06690927634471455,0.17,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.21895623134446862,0.06848653690938171,0.38,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.14894712786424694,0.05630174587729497,0.53,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.2129562882641928,0.11783250780627427,8.14,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.90272367495811,0.013406617457516349,27.48,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9230534579116363,0.011806435949435713,33.94,ok,,0
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9236658413534654,0.01271014637455521,21.5,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.2348913016776384,0.04002122136889994,0.4,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.23501927243694992,0.039831880139997854,0.1,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.006543115031699109,0.004220005904904185,0.1,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.006543115031699109,0.004220005904904185,0.1,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,-1.207233165300028,0.16991805576826272,1.12,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.23655681067784537,0.026847335837645408,0.17,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7066874243980524,0.042694809433585786,0.26,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8714149445979933,0.009667346448087939,19.19,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8998579019699582,0.002522025687283531,10.57,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7963842303080668,0.01733317398595135,2.48,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9206968539177414,0.007616204352431477,6.57,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7770817705315538,0.025944381997396418,1.15,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5789889093581227,0.026000148951545524,0.49,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.1477543915141167,0.05012631159191049,0.46,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.216481770970208,0.017166194484621113,0.49,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.12125418065220642,0.0474593473790468,0.2,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.19830756615777584,0.09970313466765691,3.82,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8994851095572878,0.009814609725093976,15.72,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9130909676616563,0.007273205772591226,6.97,ok,,0
622_fri_c2_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9145276070988695,0.010961546117631298,10.37,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.35269668151088573,0.09738476503327251,0.07,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.3527127397875504,0.0972333164052933,0.08,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.014765170685187724,0.017566768626740694,0.06,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.1242815277385921,0.017928593747006498,0.1,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.35459611458388846,0.09402738376622935,0.08,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.35268369967319513,0.09633250295441684,0.06,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.3341340136578905,0.09836844044136965,0.05,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.3329668806898997,0.09937401088613976,1.88,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.3341340136578904,0.09836844044136989,1.41,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.3163688539014268,0.08773902534251468,0.18,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.33852242507043845,0.09885937571781807,0.43,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.3559014888831534,0.09811834938293613,0.42,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.34658238029786903,0.10129993333516656,0.14,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.3264846249214579,0.11932987729142526,0.06,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.3186369176321476,0.11834110887138423,0.2,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.26437886071482364,0.11303417155201217,0.06,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.3449771322644356,0.09994848281091233,7.3,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.33414984865301517,0.09836806087396306,0.73,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.33467203849839633,0.09829307458667695,1.07,ok,,0
1030_ERA,regression,1000,4,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.33467203849839633,0.09829307458667695,4.05,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.21966817905970765,0.07902857194168328,0.24,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.21991696288455892,0.07835034624110396,0.15,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.007740250999026888,0.003951045382024838,0.17,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.007740250999026888,0.003951045382024838,0.14,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.038243951031232834,0.05410265916209681,2.77,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.198036770541569,0.04743187051007892,1.26,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7436637955468138,0.023687681427135343,0.68,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8751281742856565,0.019744210209652134,34.85,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9034460645714202,0.0072760135829688915,17.07,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7819014719552838,0.008133243595627473,4.13,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9209960181230319,0.009855482700218802,12.98,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7708245236704687,0.03880905473799472,1.65,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5582276435007105,0.015570616558267743,0.47,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.1285016734613984,0.08811028625825874,1.43,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.1781031982839278,0.03634438244780764,0.64,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.024079953967705035,0.03675358704675066,0.49,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.08455066932480022,0.10005182463908717,31.15,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9061221550502718,0.0096521408236081,37.27,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9168497353258449,0.007993537276587864,11.76,ok,,0
588_fri_c4_1000_100,regression,1000,100,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9125967507922068,0.00980854427688736,46.79,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.277537617918428,0.04755953900621148,0.49,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.2777836175158049,0.046754984061689514,0.16,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.0051482362254687605,0.002514075020093228,0.08,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.0051482362254687605,0.002514075020093228,0.07,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.13484224612261292,0.0603914877525488,0.56,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.2740350853946246,0.033521805347884764,0.73,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7296796524895365,0.04134326133820724,0.31,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8932253740444001,0.010899557989867428,11.84,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9251310470410873,0.008557436588913793,7.16,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7833143523480881,0.01815004544488663,1.74,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9234603671870595,0.013650506605952576,3.68,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7718015954472186,0.0284191891014295,0.56,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.6073492448450878,0.013967369085415461,0.21,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.22034504451027845,0.04180452021476314,0.17,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.3640514104326031,0.04080347554082345,0.33,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.2548094100192389,0.016204352731724266,0.09,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.24052651088275914,0.1467147990716846,6.94,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9033452492258611,0.012511709630467932,10.79,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9263390349196168,0.010140526685812458,3.96,ok,,0
586_fri_c3_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9253395843400932,0.010548189341284332,6.91,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.26000263277299884,0.05748440087015367,0.29,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.26038533031799194,0.05763831747048544,0.1,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.004142135213998266,0.004302887578785089,0.1,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.004142135213998266,0.004302887578785089,0.1,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,-0.774945427432612,0.18072787535686347,0.96,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.2678770833032983,0.04687607981136132,0.34,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7011387018945573,0.02696712428267525,0.36,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8623770016114982,0.01355078996338729,16.34,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8954531434198888,0.007697068314125747,9.16,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7527989842764725,0.024378207961289474,2.18,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9231303994103739,0.009276097289158108,5.58,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7541509096553587,0.02816212967349588,1.01,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5698696474582668,0.02201737920177508,0.28,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.19498940843528081,0.06098373160222501,0.36,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.26550756937235404,0.03384923766133156,0.38,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.11135798863875868,0.03908216143974698,0.09,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.19498122455204725,0.08028139499771866,3.04,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8995079969269995,0.015565356152458873,20.89,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9204191497598087,0.009776522757721295,6.15,ok,,0
583_fri_c1_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9174268641961787,0.011528136249985152,8.38,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.30524262325499824,0.03306697715070843,0.06,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.30526928709279977,0.0329557456506966,0.07,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.009270397215370974,0.010515939494557818,0.07,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.009270397215370974,0.010515939494557818,0.08,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.2917439127225482,0.0585967416207418,0.23,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.30504005935373024,0.031194834532692946,0.11,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7858290114674829,0.02751284490954315,0.1,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8991865877297567,0.012132167100029614,6.08,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9301156349546524,0.004482076846447951,4.11,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.8062725474741346,0.012162334889373466,0.99,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9264628688309859,0.0068982663897244915,1.72,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.8203555657563324,0.023253202177201237,0.73,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.709972868661887,0.014499283005131059,0.2,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.2713474533486293,0.05188553446752024,0.11,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.6393057668869095,0.04314902973556193,0.3,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.5803575174487611,0.044460485752653565,0.08,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9128589684903284,0.01420080486192514,7.12,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9208037534278182,0.0097995257083692,5.82,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9345690557531972,0.006764135785979546,3.86,ok,,0
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9358724801503238,0.009184510309042,9.58,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.21301494100788326,0.04402691311821438,1.76,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.21308196766140117,0.043922460496477835,0.13,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.002677841600250019,0.0031518180296425833,0.11,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.002677841600250019,0.0031518180296425833,0.13,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,-1.3627503431888148,0.17390911690618713,2.94,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.20041333998174377,0.0333549855873535,0.39,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7197676382729303,0.05574169945175341,0.42,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8791253948694063,0.020174876425390478,19.75,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9123909982617489,0.016262957081999267,11.34,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7669779622645109,0.03660185281050384,2.92,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9124468170598454,0.01584058460555873,7.16,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7559542571582598,0.041883989913534925,1.03,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5550425624012869,0.030518501953718483,0.52,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.15841184998050395,0.031900606499940976,0.54,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.18691505833220415,0.026541589003915695,0.49,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.12505408693085035,0.05500848872722755,0.15,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.23821005739298626,0.14779733885901683,4.13,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9061293415357694,0.01577113702027066,12.88,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9159950269447489,0.01379889687070278,7.98,ok,,0
607_fri_c4_1000_50,regression,1000,50,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9163332199357814,0.015380354996314662,10.25,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.7233235018716575,0.03333274923900918,0.06,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.7233321252471309,0.03328377719930087,0.06,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.0032819631080795554,0.003463285523281458,0.07,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.05525485082732913,0.005669961071003195,0.06,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.8859088729380762,0.01712187353715591,0.13,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7233341203841522,0.033243655956728485,0.06,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6829905492911459,0.028547961774518446,0.1,ok,,0
