dataset,unit,series,n,step,period,season,zero_share,adi,cv2,seasonal_strength,trend_strength,cell,method,status,r2,mae,seconds,detail
carparts,carparts,21049103,51,monthly,12,12,0.862745,7.285714,0.12,0.248537,0.255929,intermittent,TSM1,ok,-0.6689019132175323,0.5302531335527015,4.4,
carparts,carparts,21049103,51,monthly,12,12,0.862745,7.285714,0.12,0.248537,0.255929,intermittent,TSM2,ok,-0.11890293903375934,0.3659640124543686,5.54,
carparts,carparts,21049103,51,monthly,12,12,0.862745,7.285714,0.12,0.248537,0.255929,intermittent,TSM4,ok,-0.09926630005925152,0.4006856529999063,0.01,
carparts,carparts,21049103,51,monthly,12,12,0.862745,7.285714,0.12,0.248537,0.255929,intermittent,TSM5,ok,-0.11020905300853379,0.37635711075782885,0.01,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,NAIVE-LAST,ok,-1.5813937661630597,0.85,0.01,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,NAIVE-AVERAGE,ok,-4.264378044976291,1.2834990712179863,0.01,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,NAIVE-SEASON,ok,-8.142607867156663,1.2,0.0,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,TSM1,ok,-23.221550745239096,1.6008513907677027,3.47,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,TSM2,ok,-6.731979128810858,1.3570903306461521,5.17,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,TSM4,ok,-0.44579509981338,0.7835559220529345,0.01,
carparts,carparts,21050773,51,monthly,12,12,0.45098,1.821429,0.3319,0.229443,0.599898,intermittent,TSM5,ok,-2.7035945236812897,0.9525613653458995,0.02,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,NAIVE-LAST,ok,-2.0640695023193647,1.1,0.01,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,NAIVE-AVERAGE,ok,-1.8501957352029905,1.0395581907025675,0.01,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,NAIVE-SEASON,ok,-2.485821119862364,1.175,0.01,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,TSM1,ok,-2.2855636933742605,1.1263102614281517,3.76,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,TSM2,ok,-2.1045147078199107,1.0411435806656424,5.69,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,TSM4,ok,-0.6368180191277323,0.946187148918679,0.01,
carparts,carparts,21051274,51,monthly,12,12,0.470588,1.888889,0.298077,0.308668,0.054174,intermittent,TSM5,ok,-1.3397338505902512,0.9936177614937651,0.02,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,NAIVE-LAST,ok,-1.309840321490807,0.7,0.01,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,NAIVE-AVERAGE,ok,-4.002405779937807,0.8964454910434576,0.02,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,NAIVE-SEASON,ok,-7.941598207617625,0.875,0.01,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,TSM1,ok,-7.5857330688051565,1.1719656614512126,3.89,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,TSM2,ok,-4.478620729699722,0.784552362577735,5.77,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,TSM4,ok,-2.137796496961019,0.7224104748467376,0.01,
carparts,carparts,21051396,51,monthly,12,12,0.568627,2.318182,0.33382,0.238646,0.333852,intermittent,TSM5,ok,-1.958030974797807,0.7121001036176852,0.01,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,NAIVE-LAST,ok,-0.4476190476190475,0.2,0.01,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,NAIVE-AVERAGE,ok,-0.09765052832128843,0.25192912763962616,0.01,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,NAIVE-SEASON,ok,-0.15238095238095234,0.15,0.01,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,TSM1,ok,-0.9338714200914122,0.2774215210981567,5.12,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,TSM2,error,,,0.1,RuntimeError: exponential smoothing could not be fitted
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,TSM4,ok,-0.0862791127608468,0.21602581692021663,0.02,
carparts,carparts,21055715,51,monthly,12,12,0.882353,8.5,0.0,0.732151,0.081715,intermittent,TSM5,ok,-0.11264465085788156,0.239740744536115,0.02,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,NAIVE-LAST,ok,-1.0737047898338221,0.625,0.01,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,NAIVE-AVERAGE,ok,-0.1096046575667164,0.52365946672223,0.01,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,NAIVE-SEASON,ok,-0.8161290322580644,0.6,0.01,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,TSM1,ok,-1.416440244034289,0.8287003841951188,4.5,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,TSM2,ok,-0.09395299456348201,0.517002188527513,5.41,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,TSM4,ok,-0.1005842135620175,0.5402114018754341,0.01,
carparts,carparts,21053570,51,monthly,12,12,0.72549,3.642857,0.123457,0.262539,0.227787,intermittent,TSM5,ok,-0.1233556630475214,0.5326937120728544,0.01,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,NAIVE-LAST,ok,-1.1980975709328434,1.0,0.01,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,NAIVE-AVERAGE,ok,-1.4301704989869706,1.0808634407541835,0.01,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,NAIVE-SEASON,ok,-2.6089027445304236,1.275,0.01,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,TSM1,ok,-0.512470303084374,0.9108673841014513,3.38,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,TSM2,ok,-1.8292665150910286,1.05844866129636,5.04,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,TSM4,ok,-0.09974769822595497,0.7607605012897279,0.02,
carparts,carparts,21056628,51,monthly,12,12,0.352941,1.545455,0.401855,0.393587,0.364459,intermittent,TSM5,ok,-0.27369144284831404,0.825027642967199,0.02,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,NAIVE-LAST,ok,-0.6188018433179725,0.4,0.01,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,NAIVE-AVERAGE,ok,-0.04773705622455911,0.38023734218413313,0.01,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,NAIVE-SEASON,ok,-0.1209216589861751,0.35,0.01,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,TSM1,ok,-0.08035559126474205,0.4633671419046347,4.26,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,TSM2,ok,-0.027106680532643777,0.37941994624940345,5.74,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,TSM4,ok,-0.04336348240474859,0.45326780647343823,0.01,
carparts,carparts,21056919,51,monthly,12,12,0.843137,6.375,0.12,0.392225,0.142336,intermittent,TSM5,ok,-0.057308636684153445,0.3678725304947548,0.01,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,NAIVE-LAST,ok,-1.1056895625955145,0.9,0.01,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,NAIVE-AVERAGE,ok,-0.4583915310212448,0.8544457325486835,0.01,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,NAIVE-SEASON,ok,-2.5421977613481475,1.15,0.01,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,TSM1,ok,-0.401152689386192,0.7711023974852725,2.91,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,TSM2,ok,-1.7187017008958556,1.088985369464988,5.26,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,TSM4,ok,-0.23537420544717041,0.7348114541452019,0.01,
carparts,carparts,21060700,51,monthly,12,12,0.372549,1.59375,0.470508,0.245765,0.0,intermittent,TSM5,ok,-0.4477195537499002,0.8425552566038437,0.01,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,NAIVE-LAST,ok,-0.6538364407615666,0.7,0.01,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,NAIVE-AVERAGE,ok,-0.7111532177388126,0.9632919831082548,0.01,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,NAIVE-SEASON,ok,-5.625617046463451,1.0,0.01,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,TSM1,ok,-1.9076423914864553,1.1913374033809396,3.48,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,TSM2,ok,-1.0307048778777528,1.0342215486390447,5.21,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,TSM4,ok,-0.2688771340864178,0.8244485898094507,0.01,
carparts,carparts,21061853,51,monthly,12,12,0.588235,2.428571,0.627066,0.227101,0.315405,lumpy,TSM5,ok,-0.7238425453697003,0.8711843555698671,0.01,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,NAIVE-LAST,ok,0.08571428571428577,0.15,0.01,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,NAIVE-AVERAGE,ok,-0.022441635469390507,0.19510456350846073,0.01,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,NAIVE-SEASON,ok,-0.11428571428571428,0.2,0.01,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,TSM1,ok,-0.00978648554890742,0.1971814104720209,4.16,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,TSM2,ok,-0.009820384830306006,0.19716726763737044,5.57,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,TSM4,ok,0.00817756837704724,0.20383467243123402,0.01,
carparts,carparts,21062875,51,monthly,12,12,0.921569,12.75,0.12,0.228525,0.060504,intermittent,TSM5,ok,-0.02987637651912234,0.18164715456298589,0.01,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,NAIVE-LAST,ok,-0.9546236559139786,0.725,0.01,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,NAIVE-AVERAGE,ok,-0.1384052879276342,0.5566407733706805,0.01,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,NAIVE-SEASON,ok,-1.557956989247312,0.625,0.01,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,TSM1,ok,-0.1305624576090433,0.5270616720139859,4.56,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,TSM2,error,,,0.13,RuntimeError: exponential smoothing could not be fitted
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,TSM4,ok,-0.14617369987434245,0.5529789929009642,0.01,
carparts,carparts,21312690,51,monthly,12,12,0.72549,3.642857,0.279778,0.225337,0.0461,intermittent,TSM5,ok,-0.110368058872883,0.5410132189263127,0.01,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,NAIVE-LAST,ok,-1.4086021505376345,1.8,0.01,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,NAIVE-AVERAGE,ok,-0.07666588948965525,1.386252682629831,0.01,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,NAIVE-SEASON,ok,-1.2838709677419355,1.5,0.01,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,TSM1,ok,-0.2931648765127372,1.4613468487933856,4.29,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,TSM2,ok,-0.20887710677161864,1.4893341632396173,5.39,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,TSM4,ok,0.015817572019021765,1.4071065524307051,0.01,
carparts,carparts,21121231,51,monthly,12,12,0.784314,4.636364,0.122449,0.210146,0.0,intermittent,TSM5,ok,-0.1021640523416012,1.399189743755009,0.01,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,NAIVE-LAST,ok,-1.5269841269841269,1.95,0.01,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,NAIVE-AVERAGE,ok,-0.3442440567035695,1.4627589847941846,0.0,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,NAIVE-SEASON,ok,-8.167112225006962,1.925,0.01,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,TSM1,ok,-1.1661485376472691,1.7335038495966777,4.96,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,TSM2,error,,,0.13,RuntimeError: exponential smoothing could not be fitted
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,TSM4,ok,-0.5260567825463001,1.5017483019928684,0.02,
carparts,carparts,90606307,51,monthly,12,12,0.705882,3.4,0.553498,0.309535,0.211974,lumpy,TSM5,ok,-0.979802900963245,1.574972628437065,0.02,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,NAIVE-LAST,ok,0.4724660478198044,64162.53333333334,0.0,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,NAIVE-AVERAGE,ok,-1.5283486377304334,152636.2921224317,0.02,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,NAIVE-SEASON,ok,0.8233796460654494,36458.878787878784,0.01,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,TSM1,ok,0.46594039167043527,64587.70503924567,2.74,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,TSM2,ok,0.8978754655368132,28239.337764382653,7.83,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,TSM4,ok,-0.25551011791605255,109240.13309992668,0.01,
pbs,pbs,Concessional|Co-payments|A|A02,200,monthly,12,12,0.0,1.0,0.16257,0.799161,0.883282,seasonal-trend,TSM5,ok,0.03715485931799314,98665.33530447842,0.02,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,NAIVE-LAST,ok,0.3314710864744585,97.03030303030303,0.02,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,NAIVE-AVERAGE,ok,-3.349303906168241,300.08347205810475,0.01,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,NAIVE-SEASON,ok,0.15827411201987404,98.49696969696971,0.01,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,TSM1,ok,0.31120302825851953,96.17102351251613,5.48,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,TSM2,ok,0.4989988773576778,73.15811299472115,11.41,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,TSM4,ok,-0.34999922577552367,141.85994254862516,0.01,
pbs,pbs,Concessional|Co-payments|H|H04,200,monthly,12,12,0.0,1.0,0.232312,0.676427,0.930373,seasonal-trend,TSM5,ok,0.07847974656953716,119.3967906179209,0.02,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,NAIVE-LAST,ok,-0.12410521019075486,179.44242424242424,0.0,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,NAIVE-AVERAGE,ok,-2.0960667797402017,362.2740855826975,0.0,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,NAIVE-SEASON,ok,-0.506439940474102,256.82424242424247,0.0,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,TSM1,ok,0.19609987273911464,152.16354898888707,3.93,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,TSM2,ok,-0.739898005481983,287.04405726128664,12.91,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,TSM4,ok,-1.0766960997455919,262.8086085931748,0.01,
pbs,pbs,Concessional|Co-payments|V|V06,200,monthly,12,12,0.0,1.0,0.03845,0.380034,0.905453,trend,TSM5,ok,0.2738913753829294,158.53917464376633,0.02,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,NAIVE-LAST,ok,0.34038573677586614,4988.060606060606,0.01,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,NAIVE-AVERAGE,ok,-0.19123888244870754,9829.304450497428,0.01,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,NAIVE-SEASON,ok,0.9722508272592613,1147.0242424242424,0.01,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,TSM1,ok,0.4815978105744755,5461.861763123078,2.65,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,TSM2,ok,0.9556575205863925,1294.5772987911585,6.09,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,TSM4,ok,-0.037582096295677415,9679.636758402183,0.01,
pbs,pbs,Concessional|Safety net|A|A06,200,monthly,12,12,0.0,1.0,0.846458,0.901921,0.65583,seasonal-trend,TSM5,ok,-0.037379730502846244,9367.677204391632,0.02,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,NAIVE-LAST,ok,0.3220902266895634,34880.854545454546,0.01,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,NAIVE-AVERAGE,ok,-0.2213653196824855,67341.99241321154,0.01,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,NAIVE-SEASON,ok,0.9593533582639342,9073.884848484848,0.01,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,TSM1,ok,0.453153360593033,40351.99921577319,2.6,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,TSM2,ok,0.9713737298553948,8160.580670893716,4.32,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,TSM4,ok,-0.027158775354037278,67393.18854976274,0.01,
pbs,pbs,Concessional|Safety net|A|A10,200,monthly,12,12,0.0,1.0,1.283011,0.808343,0.602728,seasonal-trend,TSM5,ok,-0.03806106440135757,66315.88219197703,0.02,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,NAIVE-LAST,ok,0.38181985625611853,51.193939393939395,0.01,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,NAIVE-AVERAGE,ok,-4.266148928829715,161.11849411105567,0.01,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,NAIVE-SEASON,ok,0.8254102980232989,26.084848484848486,0.01,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,TSM1,ok,0.44943584697650013,56.33936552514466,5.65,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,TSM2,ok,0.8177124041187165,29.518242085281116,6.82,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,TSM4,ok,-0.016680382304572673,96.77383507336666,0.02,
pbs,pbs,Concessional|Safety net|A|A15,200,monthly,12,12,0.015,1.015228,1.476605,0.678836,0.594333,seasonal-trend,TSM5,ok,-0.03361078638879413,93.99413380889044,0.02,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,NAIVE-LAST,ok,0.33118412810775344,309.0969696969697,0.01,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,NAIVE-AVERAGE,ok,-0.34104738913257776,599.9646183908893,0.01,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,NAIVE-SEASON,ok,0.7487607147597328,101.77575757575758,0.01,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,TSM1,ok,0.2454511541913536,358.26206624470416,4.89,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,TSM2,ok,0.7813395239637245,135.95111080802903,7.13,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,TSM4,ok,-0.030233655359681522,590.3022792993445,0.01,
pbs,pbs,Concessional|Safety net|D|D05,200,monthly,12,12,0.02,1.020408,2.076195,0.58821,0.56551,seasonal-trend,TSM5,ok,-0.01342145744489176,584.1325026041153,0.02,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,NAIVE-LAST,ok,0.1729719737480784,4.290909090909091,0.01,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,NAIVE-AVERAGE,ok,-10.827378724427627,17.44284765826786,0.01,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,NAIVE-SEASON,ok,-1.6271535778848023,9.284848484848485,0.01,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,TSM1,ok,0.28640153475592883,4.015439099478619,3.23,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,TSM2,ok,0.1718375993529851,4.361819696014667,11.47,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,TSM4,ok,0.05333522921725777,4.908195626724522,0.02,
pbs,pbs,General|Co-payments|A|A14,200,monthly,12,12,0.025,1.025641,0.697597,0.160121,0.927539,trend,TSM5,ok,0.34538151691265817,4.145923917964966,0.06,
pbs,pbs,General|Co-payments|C|C07,200,monthly,12,12,0.0,1.0,0.660869,0.553641,0.937371,seasonal-trend,NAIVE-LAST,ok,0.6996823225729514,563.5272727272728,0.0,
pbs,pbs,General|Co-payments|C|C07,200,monthly,12,12,0.0,1.0,0.660869,0.553641,0.937371,seasonal-trend,NAIVE-AVERAGE,ok,-2.0036122959391127,2264.6727228826326,0.01,
pbs,pbs,General|Co-payments|C|C07,200,monthly,12,12,0.0,1.0,0.660869,0.553641,0.937371,seasonal-trend,NAIVE-SEASON,ok,0.08115995098648765,935.8,0.01,
pbs,pbs,General|Co-payments|C|C07,200,monthly,12,12,0.0,1.0,0.660869,0.553641,0.937371,seasonal-trend,TSM1,ok,0.6789766861229094,585.9317850831516,4.37,
pbs,pbs,General|Co-payments|C|C07,200,monthly,12,12,0.0,1.0,0.660869,0.553641,0.937371,seasonal-trend,TSM2,ok,0.7663904535774788,504.71255630745156,12.53,
