metric,strategy,dataset,unit,series,cell,pick,regret
r2,fixed,aus_livestock,aus_livestock,"Bulls, bullocks and steers|South Australia",trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,"Bulls, bullocks and steers|Tasmania",trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Calves|Queensland,trend,TSM2,0.40623285361612127
r2,fixed,aus_livestock,aus_livestock,Calves|South Australia,seasonal-trend,TSM2,1.5304158906892364
r2,fixed,aus_livestock,aus_livestock,Calves|Victoria,seasonal,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Cattle (excl. calves)|Northern Territory,intermittent,TSM2,0.6202837786352906
r2,fixed,aus_livestock,aus_livestock,Cattle (excl. calves)|Queensland,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Cattle (excl. calves)|Victoria,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Cows and heifers|New South Wales,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Cows and heifers|Queensland,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Cows and heifers|Victoria,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Lambs|New South Wales,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Lambs|Victoria,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Pigs|New South Wales,trend,TSM2,1.3080490504110416
r2,fixed,aus_livestock,aus_livestock,Pigs|Queensland,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Pigs|Victoria,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Sheep|New South Wales,trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Sheep|Tasmania,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Sheep|Victoria,seasonal-trend,TSM2,0.0
r2,fixed,aus_livestock,aus_livestock,Sheep|Western Australia,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,"Bulls, bullocks and steers|South Australia",trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,"Bulls, bullocks and steers|Tasmania",trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Calves|Queensland,trend,TSM2,0.40623285361612127
r2,kind,aus_livestock,aus_livestock,Calves|South Australia,seasonal-trend,TSM2,1.5304158906892364
r2,kind,aus_livestock,aus_livestock,Calves|Victoria,seasonal,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Cattle (excl. calves)|Northern Territory,intermittent,TSM5,0.5567180484435805
r2,kind,aus_livestock,aus_livestock,Cattle (excl. calves)|Queensland,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Cattle (excl. calves)|Victoria,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Cows and heifers|New South Wales,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Cows and heifers|Queensland,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Cows and heifers|Victoria,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Lambs|New South Wales,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Lambs|Victoria,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Pigs|New South Wales,trend,TSM2,1.3080490504110416
r2,kind,aus_livestock,aus_livestock,Pigs|Queensland,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Pigs|Victoria,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Sheep|New South Wales,trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Sheep|Tasmania,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Sheep|Victoria,seasonal-trend,TSM2,0.0
r2,kind,aus_livestock,aus_livestock,Sheep|Western Australia,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349335T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349401C,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349414R,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349415T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349434X,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349442X,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349443A,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349468W,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349483V,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349562T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349563V,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349564W,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349605F,trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349639C,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349765T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349773T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349797K,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349905J,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349909T,seasonal-trend,TSM2,0.0
r2,fixed,aus_retail,aus_retail,A3349925T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349335T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349401C,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349414R,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349415T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349434X,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349442X,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349443A,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349468W,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349483V,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349562T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349563V,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349564W,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349605F,trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349639C,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349765T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349773T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349797K,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349905J,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349909T,seasonal-trend,TSM2,0.0
r2,kind,aus_retail,aus_retail,A3349925T,seasonal-trend,TSM2,0.0
r2,fixed,carparts,carparts,11526788,lumpy,TSM1,0.46236220842170134
r2,fixed,carparts,carparts,16096870,intermittent,TSM1,0.0632103597313701
r2,fixed,carparts,carparts,21033031,intermittent,TSM2,0.008108374486073017
r2,fixed,carparts,carparts,21034396,intermittent,TSM2,1.4647639260800122e-05
r2,fixed,carparts,carparts,21034595,intermittent,TSM2,1.0377603494933294
r2,fixed,carparts,carparts,21046487,lumpy,TSM2,0.0104477580751456
r2,fixed,carparts,carparts,21049103,intermittent,TSM2,0.019636638974507806
r2,fixed,carparts,carparts,21050773,intermittent,TSM2,6.286184028997478
r2,fixed,carparts,carparts,21051274,intermittent,TSM2,1.4676966886921785
r2,fixed,carparts,carparts,21051396,intermittent,TSM2,2.5205897549019154
r2,fixed,carparts,carparts,21053570,intermittent,TSM2,0.0
r2,fixed,carparts,carparts,21055715,intermittent,TSM1,0.8475923073305655
r2,fixed,carparts,carparts,21056628,intermittent,TSM2,1.729518816865074
r2,fixed,carparts,carparts,21056919,intermittent,TSM2,0.0
r2,fixed,carparts,carparts,21060700,intermittent,TSM2,1.4833274954486853
r2,fixed,carparts,carparts,21061853,lumpy,TSM2,0.761827743791335
r2,fixed,carparts,carparts,21062875,intermittent,TSM2,0.0179979532073532
r2,fixed,carparts,carparts,21121231,intermittent,TSM2,0.2246946787906403
r2,fixed,carparts,carparts,21312690,intermittent,TSM1,0.020194398736160316
r2,fixed,carparts,carparts,90606307,lumpy,TSM1,0.640091755100969
r2,kind,carparts,carparts,11526788,lumpy,TSM1,0.46236220842170134
r2,kind,carparts,carparts,16096870,intermittent,TSM5,0.6300135392722604
r2,kind,carparts,carparts,21033031,intermittent,TSM5,0.0
r2,kind,carparts,carparts,21034396,intermittent,TSM5,0.0029393191788891996
r2,kind,carparts,carparts,21034595,intermittent,TSM5,0.0
r2,kind,carparts,carparts,21046487,lumpy,TSM2,0.0104477580751456
r2,kind,carparts,carparts,21049103,intermittent,TSM5,0.010942752949282208
r2,kind,carparts,carparts,21050773,intermittent,TSM5,2.2577994238679095
r2,kind,carparts,carparts,21051274,intermittent,TSM5,0.7029158314625189
r2,kind,carparts,carparts,21051396,intermittent,TSM5,0.0
r2,kind,carparts,carparts,21053570,intermittent,TSM5,0.0294026684840394
r2,kind,carparts,carparts,21055715,intermittent,TSM5,0.026365538097034708
r2,kind,carparts,carparts,21056628,intermittent,TSM5,0.17394374462235906
r2,kind,carparts,carparts,21056919,intermittent,TSM5,0.030201956151509696
r2,kind,carparts,carparts,21060700,intermittent,TSM5,0.2123453483027298
r2,kind,carparts,carparts,21061853,lumpy,TSM2,0.761827743791335
r2,kind,carparts,carparts,21062875,intermittent,TSM5,0.0380539448961695
r2,kind,carparts,carparts,21121231,intermittent,TSM5,0.1179816243606229
r2,kind,carparts,carparts,21312690,intermittent,TSM5,0.0
r2,kind,carparts,carparts,90606307,lumpy,TSM1,0.640091755100969
r2,fixed,m4_daily,m4_daily,D1218,trend,TSM2,0.00042790608140641506
r2,fixed,m4_daily,m4_daily,D1283,trend,TSM2,0.0025328752737797666
r2,fixed,m4_daily,m4_daily,D1380,trend,TSM2,0.04422826552253356
r2,fixed,m4_daily,m4_daily,D1832,trend,TSM2,0.003292149615317208
r2,fixed,m4_daily,m4_daily,D1844,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D2064,trend,TSM2,0.028838485556662352
r2,fixed,m4_daily,m4_daily,D2286,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D2365,trend,TSM2,0.00031934550451795385
r2,fixed,m4_daily,m4_daily,D2424,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D2732,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D2918,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D2988,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D3243,trend,TSM2,0.00923928336258717
r2,fixed,m4_daily,m4_daily,D3636,trend,TSM2,0.0003101842293924406
r2,fixed,m4_daily,m4_daily,D3985,trend,TSM2,8.492975696283711e-05
r2,fixed,m4_daily,m4_daily,D4108,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D653,trend,TSM2,0.0
r2,fixed,m4_daily,m4_daily,D709,trend,TSM2,0.0024091274682332964
r2,fixed,m4_daily,m4_daily,D821,trend,TSM2,0.0007084981445040217
r2,fixed,m4_daily,m4_daily,D834,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D1218,trend,TSM2,0.00042790608140641506
r2,kind,m4_daily,m4_daily,D1283,trend,TSM2,0.0025328752737797666
r2,kind,m4_daily,m4_daily,D1380,trend,TSM2,0.04422826552253356
r2,kind,m4_daily,m4_daily,D1832,trend,TSM2,0.003292149615317208
r2,kind,m4_daily,m4_daily,D1844,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D2064,trend,TSM2,0.028838485556662352
r2,kind,m4_daily,m4_daily,D2286,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D2365,trend,TSM2,0.00031934550451795385
r2,kind,m4_daily,m4_daily,D2424,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D2732,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D2918,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D2988,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D3243,trend,TSM2,0.00923928336258717
r2,kind,m4_daily,m4_daily,D3636,trend,TSM2,0.0003101842293924406
r2,kind,m4_daily,m4_daily,D3985,trend,TSM2,8.492975696283711e-05
r2,kind,m4_daily,m4_daily,D4108,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D653,trend,TSM2,0.0
r2,kind,m4_daily,m4_daily,D709,trend,TSM2,0.0024091274682332964
r2,kind,m4_daily,m4_daily,D821,trend,TSM2,0.0007084981445040217
r2,kind,m4_daily,m4_daily,D834,trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H113,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H147,seasonal,TSM2,1.1302733944353327
r2,fixed,m4_hourly,m4_hourly,H153,seasonal,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H210,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H242,seasonal,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H268,seasonal,TSM2,0.012749610853379556
r2,fixed,m4_hourly,m4_hourly,H271,level,TSM2,0.0872877150761332
r2,fixed,m4_hourly,m4_hourly,H29,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H292,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H313,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H32,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H326,seasonal,TSM2,0.0061924576005168985
r2,fixed,m4_hourly,m4_hourly,H354,seasonal,TSM2,0.0011753804697937076
r2,fixed,m4_hourly,m4_hourly,H360,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H369,seasonal,TSM2,0.029287201963493992
r2,fixed,m4_hourly,m4_hourly,H384,seasonal,TSM2,0.01519194322920936
r2,fixed,m4_hourly,m4_hourly,H60,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H65,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H89,seasonal-trend,TSM2,0.0
r2,fixed,m4_hourly,m4_hourly,H90,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H113,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H147,seasonal,TSM2,1.1302733944353327
r2,kind,m4_hourly,m4_hourly,H153,seasonal,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H210,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H242,seasonal,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H268,seasonal,TSM2,0.012749610853379556
r2,kind,m4_hourly,m4_hourly,H271,level,TSM2,0.0872877150761332
r2,kind,m4_hourly,m4_hourly,H29,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H292,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H313,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H32,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H326,seasonal,TSM2,0.0061924576005168985
r2,kind,m4_hourly,m4_hourly,H354,seasonal,TSM2,0.0011753804697937076
r2,kind,m4_hourly,m4_hourly,H360,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H369,seasonal,TSM2,0.029287201963493992
r2,kind,m4_hourly,m4_hourly,H384,seasonal,TSM2,0.01519194322920936
r2,kind,m4_hourly,m4_hourly,H60,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H65,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H89,seasonal-trend,TSM2,0.0
r2,kind,m4_hourly,m4_hourly,H90,seasonal-trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M1415,seasonal-trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M14782,trend,TSM2,0.2580182178847989
r2,fixed,m4_monthly,m4_monthly,M16254,trend,TSM2,0.12470760674158388
r2,fixed,m4_monthly,m4_monthly,M16922,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M18177,seasonal-trend,TSM2,0.026196458867429606
r2,fixed,m4_monthly,m4_monthly,M18958,trend,TSM2,0.8979821349134622
r2,fixed,m4_monthly,m4_monthly,M20790,trend,TSM2,1.8455004778960584
r2,fixed,m4_monthly,m4_monthly,M22966,trend,TSM2,0.02214734855860573
r2,fixed,m4_monthly,m4_monthly,M27574,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M27649,seasonal-trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M27676,trend,TSM2,0.12449640998336128
r2,fixed,m4_monthly,m4_monthly,M35369,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M36745,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M40017,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M4147,trend,TSM2,0.23594570128573872
r2,fixed,m4_monthly,m4_monthly,M43122,seasonal-trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M43312,trend,TSM2,0.004707354775408956
r2,fixed,m4_monthly,m4_monthly,M46528,trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M5152,seasonal-trend,TSM2,0.0
r2,fixed,m4_monthly,m4_monthly,M651,seasonal-trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M1415,seasonal-trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M14782,trend,TSM2,0.2580182178847989
r2,kind,m4_monthly,m4_monthly,M16254,trend,TSM2,0.12470760674158388
r2,kind,m4_monthly,m4_monthly,M16922,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M18177,seasonal-trend,TSM2,0.026196458867429606
r2,kind,m4_monthly,m4_monthly,M18958,trend,TSM2,0.8979821349134622
r2,kind,m4_monthly,m4_monthly,M20790,trend,TSM2,1.8455004778960584
r2,kind,m4_monthly,m4_monthly,M22966,trend,TSM2,0.02214734855860573
r2,kind,m4_monthly,m4_monthly,M27574,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M27649,seasonal-trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M27676,trend,TSM2,0.12449640998336128
r2,kind,m4_monthly,m4_monthly,M35369,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M36745,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M40017,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M4147,trend,TSM2,0.23594570128573872
r2,kind,m4_monthly,m4_monthly,M43122,seasonal-trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M43312,trend,TSM2,0.004707354775408956
r2,kind,m4_monthly,m4_monthly,M46528,trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M5152,seasonal-trend,TSM2,0.0
r2,kind,m4_monthly,m4_monthly,M651,seasonal-trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q12358,trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q13466,trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q14284,trend,TSM2,0.23550538027146373
r2,fixed,m4_quarterly,m4_quarterly,Q15067,trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q15154,trend,TSM2,0.3659439607013395
r2,fixed,m4_quarterly,m4_quarterly,Q16154,trend,TSM2,0.33504664154077096
r2,fixed,m4_quarterly,m4_quarterly,Q18013,trend,TSM2,1.2180189581423455
r2,fixed,m4_quarterly,m4_quarterly,Q18152,level,TSM2,0.27583326388798307
r2,fixed,m4_quarterly,m4_quarterly,Q183,seasonal-trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q19170,seasonal-trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q20154,seasonal-trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q21426,trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q22223,trend,TSM2,6.162568115686273e-05
r2,fixed,m4_quarterly,m4_quarterly,Q22693,trend,TSM2,0.018775482348913686
r2,fixed,m4_quarterly,m4_quarterly,Q23358,trend,TSM2,1.5667241459682568e-05
r2,fixed,m4_quarterly,m4_quarterly,Q26,seasonal,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q3427,trend,TSM2,0.0
r2,fixed,m4_quarterly,m4_quarterly,Q3836,trend,TSM2,0.021104136005594132
r2,fixed,m4_quarterly,m4_quarterly,Q4756,trend,TSM2,0.037923276519608584
r2,fixed,m4_quarterly,m4_quarterly,Q8814,trend,TSM2,0.050980819203197636
r2,kind,m4_quarterly,m4_quarterly,Q12358,trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q13466,trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q14284,trend,TSM2,0.23550538027146373
r2,kind,m4_quarterly,m4_quarterly,Q15067,trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q15154,trend,TSM2,0.3659439607013395
r2,kind,m4_quarterly,m4_quarterly,Q16154,trend,TSM2,0.33504664154077096
r2,kind,m4_quarterly,m4_quarterly,Q18013,trend,TSM2,1.2180189581423455
r2,kind,m4_quarterly,m4_quarterly,Q18152,level,TSM2,0.27583326388798307
r2,kind,m4_quarterly,m4_quarterly,Q183,seasonal-trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q19170,seasonal-trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q20154,seasonal-trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q21426,trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q22223,trend,TSM2,6.162568115686273e-05
r2,kind,m4_quarterly,m4_quarterly,Q22693,trend,TSM2,0.018775482348913686
r2,kind,m4_quarterly,m4_quarterly,Q23358,trend,TSM2,1.5667241459682568e-05
r2,kind,m4_quarterly,m4_quarterly,Q26,seasonal,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q3427,trend,TSM2,0.0
r2,kind,m4_quarterly,m4_quarterly,Q3836,trend,TSM2,0.021104136005594132
r2,kind,m4_quarterly,m4_quarterly,Q4756,trend,TSM2,0.037923276519608584
r2,kind,m4_quarterly,m4_quarterly,Q8814,trend,TSM2,0.050980819203197636
r2,fixed,m4_weekly,m4_weekly,W105,trend,TSM2,0.00019382563157654964
r2,fixed,m4_weekly,m4_weekly,W117,seasonal-trend,TSM2,0.009715773541787764
r2,fixed,m4_weekly,m4_weekly,W144,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W148,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W175,seasonal-trend,TSM2,0.006841724805365601
r2,fixed,m4_weekly,m4_weekly,W177,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W211,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W215,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W218,level,TSM2,4.020613108877297
r2,fixed,m4_weekly,m4_weekly,W266,seasonal-trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W275,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W283,seasonal,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W304,trend,TSM2,1.2433665311272146
r2,fixed,m4_weekly,m4_weekly,W314,trend,TSM2,0.06279499931815319
r2,fixed,m4_weekly,m4_weekly,W327,trend,TSM2,1.935525632442134
r2,fixed,m4_weekly,m4_weekly,W333,trend,TSM2,0.05883621395554561
r2,fixed,m4_weekly,m4_weekly,W34,seasonal-trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W52,trend,TSM2,0.0
r2,fixed,m4_weekly,m4_weekly,W64,seasonal-trend,TSM2,0.4219346084025597
r2,fixed,m4_weekly,m4_weekly,W67,seasonal-trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W105,trend,TSM2,0.00019382563157654964
r2,kind,m4_weekly,m4_weekly,W117,seasonal-trend,TSM2,0.009715773541787764
r2,kind,m4_weekly,m4_weekly,W144,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W148,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W175,seasonal-trend,TSM2,0.006841724805365601
r2,kind,m4_weekly,m4_weekly,W177,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W211,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W215,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W218,level,TSM2,4.020613108877297
r2,kind,m4_weekly,m4_weekly,W266,seasonal-trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W275,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W283,seasonal,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W304,trend,TSM2,1.2433665311272146
r2,kind,m4_weekly,m4_weekly,W314,trend,TSM2,0.06279499931815319
r2,kind,m4_weekly,m4_weekly,W327,trend,TSM2,1.935525632442134
r2,kind,m4_weekly,m4_weekly,W333,trend,TSM2,0.05883621395554561
r2,kind,m4_weekly,m4_weekly,W34,seasonal-trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W52,trend,TSM2,0.0
r2,kind,m4_weekly,m4_weekly,W64,seasonal-trend,TSM2,0.4219346084025597
r2,kind,m4_weekly,m4_weekly,W67,seasonal-trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y11084,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y11686,trend,TSM2,4.0557157701033395
r2,fixed,m4_yearly,m4_yearly,Y1223,trend,TSM2,3.751079160571834
r2,fixed,m4_yearly,m4_yearly,Y13275,trend,TSM2,0.06629174053233289
r2,fixed,m4_yearly,m4_yearly,Y13782,trend,TSM2,0.6858600270022674
r2,fixed,m4_yearly,m4_yearly,Y1405,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y14115,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y16136,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y1725,trend,TSM2,0.005663322284335193
r2,fixed,m4_yearly,m4_yearly,Y18267,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y20401,trend,TSM2,3.971623557568533
r2,fixed,m4_yearly,m4_yearly,Y2057,trend,TSM2,0.8703002554659057
r2,fixed,m4_yearly,m4_yearly,Y22900,trend,TSM2,3.3082944498094164
r2,fixed,m4_yearly,m4_yearly,Y3668,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y5052,trend,TSM2,0.4989970387260404
r2,fixed,m4_yearly,m4_yearly,Y5607,trend,TSM2,0.007658430615645084
r2,fixed,m4_yearly,m4_yearly,Y7267,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y7502,trend,TSM2,0.0
r2,fixed,m4_yearly,m4_yearly,Y9439,trend,TSM2,0.12291562038498738
r2,fixed,m4_yearly,m4_yearly,Y9887,trend,TSM2,0.0
r2,kind,m4_yearly,m4_yearly,Y11084,trend,TSM2,0.0
