dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed,condition
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,14.0,0.8140351298900104,0.0413367289350933,0.13,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,16.0,0.8166345747547563,0.0460792561419314,0.15,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.852946567057035,0.0217431162530405,0.16,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17.0,0.8018540263210306,0.0486383541257781,0.16,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,2.0,0.8204843029163216,0.032709212940146,8.0,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4.0,0.8562198155597638,0.0432110939640626,0.53,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,1.0,0.8538772264780503,0.028507964256992,9.73,ok,,0,missing_10
credit_approval_australia,classification,690,15,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8577843188568508,0.0315063559011726,1.33,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.6552572290064829,0.0285454107307226,0.2,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,TR1,Decision Tree,True,,12.0,0.7817801382696905,0.0133056033502123,0.15,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,TR2,Random Forest,True,,5.0,0.8165390967241715,0.0143670038865158,2.85,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,TR3,Extra Trees,True,,3.0,0.8252481660959272,0.0140043020676355,2.4,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN1,AdaBoost,True,,13.0,0.6391317094182767,0.0180768253766722,0.63,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.7870869031466047,0.0238098218788099,1.38,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN6,Stacking,True,,6.0,0.8132895608537399,0.0070077155390756,0.72,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN7,Voting Ensemble,True,,8.0,0.8161625982640908,0.0063974765297109,0.24,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,SV1,SVM (linear),True,,10.0,0.6567723805216343,0.0264927527588877,0.21,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.8030338437681721,0.0093530658344107,0.31,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.6282706467661691,0.0049348564009371,0.14,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.7449045939135491,0.0214939456002165,0.13,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,11.0,0.6487624647326141,0.0248532533204395,0.16,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.6114975942796839,0.0153858370298455,0.14,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.7904038250306907,0.029609349027299,10.76,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN3,XGBoost,True,,4.0,0.8233420430315952,0.015958587509089,0.37,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.831364657233314,0.0202275035088854,1.11,ok,,0,missing_10
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A62,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8162151838211541,0.0210813306218837,1.29,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.4621019707244672,0.0208055826543745,0.18,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,TR1,Decision Tree,True,,12.0,0.5068692569740543,0.0334937905198297,0.18,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,TR2,Random Forest,True,,5.0,0.4830509963020442,0.01361282353428,3.14,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,TR3,Extra Trees,True,,3.0,0.4975433156557981,0.0258922310486673,2.74,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN1,AdaBoost,True,,13.0,0.4612328215000548,0.0233735671103485,0.68,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.4250183878735346,0.0306004898440215,1.04,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN6,Stacking,True,,6.0,0.5394616654048419,0.0215859430366738,0.73,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN7,Voting Ensemble,True,,8.0,0.438340424728408,0.0144160883568702,0.26,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,SV1,SVM (linear),True,,10.0,0.462125678642912,0.0217190518885916,0.17,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.4301713421619103,0.0323588330430672,0.35,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.4658397743341851,0.0146492630733301,0.14,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.4677124189030337,0.0120252132566793,0.15,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,11.0,0.462125678642912,0.0217190518885916,0.15,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.4792008610680012,0.0198671832825774,0.15,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.6335907111116705,0.007980512374508,15.3,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN3,XGBoost,True,,4.0,0.5087886467544129,0.0348730690329414,0.48,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.4259976170694616,0.0154253615679455,1.95,ok,,0,missing_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A62,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.4437153335383423,0.0327569409554779,1.17,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,LM2,Logistic Regression,True,,10.0,0.4595001957538563,0.0237080953419413,0.17,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,TR1,Decision Tree,True,,13.0,0.4014414274500919,0.0130827489746036,0.09,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,TR2,Random Forest,True,,5.0,0.4756675937433502,0.020761418928226,3.6,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,TR3,Extra Trees,True,,3.0,0.4848165695389825,0.0292193915047246,3.38,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN1,AdaBoost,True,,15.0,0.3430922417112939,0.0635619267938013,0.69,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.4520024238272106,0.0296999505784052,9.17,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN6,Stacking,True,,6.0,0.4580739526890595,0.0196348004209543,1.29,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN7,Voting Ensemble,True,,8.0,0.479903888322594,0.0312344788170651,0.35,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,SV1,SVM (linear),True,,11.0,0.4346219281027231,0.018511294147552,0.11,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.4636441486615409,0.0291207732492146,0.41,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,PR1,Naive Bayes,True,,14.0,0.3118882031080111,0.0313553160513386,0.07,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,IB1,k-Nearest Neighbors,True,,16.0,0.4317933466432715,0.0257175952000536,0.11,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.4749312794372655,0.0237889261194665,0.08,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,NN1,Perceptron,True,,17.0,0.3217629027574388,0.0298752217021816,0.12,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.4786460542412706,0.0229666920519716,16.39,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN3,XGBoost,True,,4.0,0.4910709996952602,0.0370493558294879,1.59,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.4188163673413468,0.0397480709656394,9.31,ok,,0,missing_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A62,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.4165423758955843,0.0369014350508723,7.95,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,LM2,Logistic Regression,True,,10.0,0.7845,0.0159999999999999,0.57,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,TR1,Decision Tree,True,,13.0,0.6275,0.0235584379787794,0.69,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,TR2,Random Forest,True,,5.0,0.7635,0.0147139389695621,9.26,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,TR3,Extra Trees,True,,3.0,0.773,0.0166883192682786,4.72,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN1,AdaBoost,True,,15.0,0.5365,0.0178605710994917,2.95,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7.0,0.75,0.0165075740192191,105.56,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN6,Stacking,True,,6.0,0.8370000000000001,0.0201494416796099,3.54,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8.0,0.796,0.0090277350426338,0.81,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,SV1,SVM (linear),True,,11.0,0.7685000000000001,0.0143701078631999,0.51,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.817,0.0166883192682786,1.0,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,PR1,Naive Bayes,True,,14.0,0.7254999999999999,0.0219317121994612,0.13,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,16.0,0.796,0.0169263108798108,0.16,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.7619999999999999,0.0269443871706149,0.15,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,NN1,Perceptron,True,,17.0,0.7314999999999999,0.0202237484161566,0.23,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,2.0,0.806,0.0140178457688762,20.35,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN3,XGBoost,True,,4.0,0.7705,0.0084261497731763,11.04,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7685000000000001,0.0159373774505092,25.85,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.9244053539155632,0.0114902087221936,2.6,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,TR1,Decision Tree,True,,12.0,0.8597027743834026,0.019229601021484,1.63,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,TR2,Random Forest,True,,5.0,0.9413625630846644,0.0102872662403538,7.61,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,TR3,Extra Trees,True,,3.0,0.9392081867961788,0.0160822353470025,8.91,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN1,AdaBoost,True,,13.0,0.9077641416325672,0.0062074838166971,3.87,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.9431622869429775,0.0091909479110735,29.05,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN6,Stacking,True,,6.0,0.9389915845138784,0.0082625509222146,11.67,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN7,Voting Ensemble,True,,8.0,0.9419073975928616,0.0070725162034564,3.35,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,SV1,SVM (linear),True,,10.0,0.9236184030173068,0.0128349764966121,1.46,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.9484393710102932,0.0111994612045816,8.64,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.6891030662157653,0.1039651780092682,1.29,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.7725864756087928,0.0161576335943158,1.37,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,11.0,0.9239778332620175,0.0077218126632388,1.92,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9171255260449278,0.0074753586271808,1.95,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.930052902674567,0.0112226157431912,26.08,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN3,XGBoost,True,,4.0,0.9458794200273252,0.0059856395356287,4.75,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.9454737336454248,0.0108838193127992,23.48,ok,,0,missing_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9432434484914072,0.0118767578907787,35.56,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,LM2,Logistic Regression,True,,10.0,0.4326995873390585,0.0310705559963278,1.2,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,TR1,Decision Tree,True,,13.0,0.7772738792276115,0.0573202356338551,0.64,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,TR2,Random Forest,True,,5.0,0.5766562982330845,0.0331337782104069,6.07,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,TR3,Extra Trees,True,,3.0,0.4897233114429838,0.0301162013415839,5.03,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN1,AdaBoost,True,,15.0,0.5299175193322915,0.0509503769800848,1.74,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.8255194198208334,0.0491617686224753,11.27,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN6,Stacking,True,,6.0,0.7074895397084479,0.0437156301719977,5.61,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN7,Voting Ensemble,True,,8.0,0.5032594440286077,0.0479933468940818,1.56,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,SV1,SVM (linear),True,,11.0,0.3685097448119943,0.0180788953999098,0.85,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.3333333333333333,0.0,1.62,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,PR1,Naive Bayes,True,,14.0,0.3901957268006215,0.0293158900888951,0.67,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,IB1,k-Nearest Neighbors,True,,16.0,0.4184442563665028,0.0459498012126502,0.74,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.4224797917473554,0.0274881666810831,0.64,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,NN1,Perceptron,True,,17.0,0.433555814894362,0.0837917704681575,0.62,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.6099916439848141,0.0529870281843724,48.52,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN3,XGBoost,True,,4.0,0.830996139984558,0.0492245528168112,5.03,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,EN4,LightGBM,True,,1.0,0.8394587220995187,0.0535074605557569,81.75,ok,,0,missing_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A62,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8013397443185986,0.0432113476909319,8.72,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,LM2,Logistic Regression,True,,10.0,0.909062449494082,0.0103319739812882,0.37,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,TR1,Decision Tree,True,,13.0,0.883612102649597,0.0139161032279313,0.62,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,TR2,Random Forest,True,,5.0,0.9386293296836912,0.0097994646414258,7.48,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,TR3,Extra Trees,True,,3.0,0.9453188820011498,0.0066853773434953,6.17,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,EN1,AdaBoost,True,,15.0,0.913430628602494,0.0113923641222952,2.05,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7.0,0.9282418565113448,0.0101562278488081,7.19,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,EN6,Stacking,True,,6.0,0.9213400391105389,0.0087997435424863,3.15,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,EN7,Voting Ensemble,True,,8.0,0.922674737985757,0.0082870721953709,1.78,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,SV1,SVM (linear),True,,11.0,0.9068689093144644,0.0081877334377109,1.23,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.9175844324792186,0.0060509745089523,5.02,ok,,0,missing_10
